Trước Sau,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2021.0
TÀI SẢN,,,,,,,,,2862545906465.0,3647255365610.0,3713354221941.0,4293072050293.0,,
A. TÀI SẢN LƯU ĐỘNG VÀ ĐẦU TƯ NGẮN HẠN,,,,,,,1521770020210.0,1432033237767.0,1807539804224.0,3027437888570.0,3103353932263.0,3653949661837.0,4317003704932.0,
I. Tiền và các khoản tương đương tiền,,,,,,,398039595738.0,741696820684.0,359913688550.0,312291216044.0,176116728592.0,142517888593.0,142200474608.0,
Tiền,,,,,,,,,69339488550.0,56911549377.0,71166728592.0,112332888593.0,113450474608.0,
Tiền mặt tại quỹ,,,,,830067986549.0,1258338636102.0,8990184029.0,15016205722.0,,,,,,
Tiền gửi ngân hàng,,,,,204612867448.0,296579693061.0,65875633408.0,67835909371.0,,,,,,
Tiền đang chuyển,,,,,,,823778301.0,44705591.0,,,,,,
Các khoản tương đương,,,,,,,65875633408.0,67835909371.0,290574200000.0,255379666667.0,104950000000.0,30185000000.0,28750000000.0,
II. Các khoản đầu tư tài chính ngắn hạn,,,,,430399459104.0,757839378548.0,818678615541.0,441271419200.0,959229814675.0,1242646314374.0,1569976225295.0,1924004410300.0,2483515965616.0,
Đầu tư chứng khoán ngắn hạn,,,,,,,83437570000.0,54710816736.0,54710816736.0,,1584530974421.0,1941442314407.0,2497569554173.0,
Đầu tư ngắn hạn khác,,,,,,,767569819441.0,412618789841.0,916368877672.0,1255969301207.0,,,,
Dự phòng giảm giá đầu tư ngắn hạn,,,,,142852791832.0,153637118726.0,-32328773900.0,-26058187377.0,-11849879733.0,-13322986833.0,-14554749126.0,-17437904107.0,-14053588557.0,
III. Các khoản phải thu,,,,,118093833145.0,113896326575.0,242967812775.0,186891578882.0,423474385945.0,327634681719.0,369950646991.0,384948370665.0,576069750394.0,
Phải thu của khách hàng,,,,,1234557096771.0,1700122179461.0,223122788238.0,160649961845.0,411890417945.0,336185535497.0,369480941647.0,394152126574.0,602999840909.0,
Trả trước cho người bán,,,,,,,,,30148819963.0,4779373263.0,7867835896.0,2279180037.0,1843878228.0,
