Trước Sau,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2021.0
I - TÀI SẢN NGẮN HẠN,,,,336183338394.0,365718042553.0,360248989594.0,338035023566.0,261320624037.0,305901308717.0,422932886342.0,834783873273.0,,,
1. Tiền và các khoản tương đương tiền,,,,66829470153.0,120599077089.0,47379454580.0,264831972069.0,249444746745.0,239253458672.0,49951166073.0,124970212332.0,,,
2. Các khoản đầu tư tài chính ngắn hạn,,,,193731100839.0,198073253249.0,185195438841.0,66530911496.0,2062459926.0,54881164006.0,290846323295.0,374420958327.0,,,
3. Các khoản phải thu ngắn hạn,,,,72883683343.0,46619667668.0,126633049423.0,6268619269.0,2233066195.0,4238242718.0,80584152705.0,333703313842.0,,,
4. Hàng tồn kho,,,,573476367.0,65660360.0,,,,,,54874101.0,,,
5. Tài sản ngắn hạn khác,,,,2165607692.0,360384187.0,1041046750.0,403520732.0,7580351171.0,7528443321.0,1551244269.0,1634514671.0,,,
II - TÀI SẢN DÀI HẠN,,,,23505145557.0,105039952303.0,11981547427.0,18342434322.0,14634388369.0,11050123447.0,11782335609.0,104726169867.0,,,
1. Các khoản phải thu dài hạn,,,,,,,,,,,,,,
2. Tài sản cố định,,,,18164692614.0,13304986839.0,9336858927.0,13528670410.0,10907446958.0,7517932288.0,7716966145.0,13103752973.0,,,
3. Lợi thế thương mại,,,,,,,,,,,,,,
4. Bất động sản đầu tư,,,,,,,,,,,,,,
5. Các khoản đầu tư tài chính dài hạn,,,,,87500000000.0,,,,,,51500000000.0,,,
6. Tài sản dài hạn khác,,,,5340452943.0,4234965464.0,2644688500.0,4813763912.0,3726941411.0,3532191159.0,4065369464.0,40122416894.0,,,
Tổng cộng tài sản,,,,359688483951.0,470757994856.0,372230537021.0,356377457888.0,275955012406.0,316951432164.0,434715221951.0,939510043140.0,,,
I - NỢ PHẢI TRẢ,,,,59605174765.0,135497077026.0,29519297927.0,7131952056.0,8617764882.0,7334249365.0,45774136649.0,163381517298.0,,,
1. Nợ ngắn hạn,,,,59440037014.0,135351452485.0,29519297927.0,7131952056.0,8617764882.0,7334249365.0,45774136649.0,139881517298.0,,,
2. Nợ dài hạn,,,,165137751.0,145624541.0,,,,,,23500000000.0,,,
II - VỐN CHỦ SỞ HỮU,,,,300083309186.0,335260917830.0,342711239094.0,349245505832.0,267337247524.0,309617182799.0,388941085302.0,776128525842.0,,,
1. Vốn chủ sở hữu,,,,300083309186.0,335260917830.0,342711239094.0,349245505832.0,267337247524.0,309617182799.0,388941085302.0,776128525842.0,,,
2. Nguồn kinh phí và các quỹ khác,,,,,,,,,,,,,,
III - LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,,,,,,,,,,,,,,
Tổng cộng nguồn vốn,,,,359688483951.0,470757994856.0,372230537021.0,356377457888.0,275955012406.0,316951432164.0,434715221951.0,939510043140.0,,,
