Trước Sau,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2021.0
I. TÀI SẢN,,,,,,,,,,,,,,
1. Tiền mặt và các khoản tương đương tại quỹ,,,,34767000000.0,,,,,,,,639592000000.0,892779000000.0,2751278000000.0
2. Tiền gửi tại NHNN,,,,139508000000.0,,,,,,,,12219567000000.0,10939956000000.0,9867646000000.0
"3. Tiền, vàng gửi tại các TCTD khác và cho vay các TCTD khác",,,,2839016000000.0,,,,,,,,9277203000000.0,12352188000000.0,22438493000000.0
4. Cho vay khách hàng,,,,2409732000000.0,,,,,,,,78705746000000.0,99391852000000.0,205783434000000.0
5. Chứng khoán kinh doanh,,,,14566000000.0,,,,,,,,,,232521000000.0
6. Chứng khoán đầu tư,,,,1217197000000.0,,,,,,,,33246425000000.0,31863910000000.0,38689486000000.0
7. Các công cụ tài chính phái sinh và các tài sản tài chính khác,,,,,,,,,,,,19369000000.0,,84831000000.0
"8. Góp vốn, đầu tư dài hạn",,,,2480000000.0,,,,,,,,324731000000.0,324731000000.0,315931000000.0
9. Tài sản cố định,,,,114079000000.0,,,,,,,,1255165000000.0,1454298000000.0,1584457000000.0
10. Bất động sản đầu tư,,,,,,,,,,,,,,
11. Tài sản Có khác,,,,681604000000.0,,,,,,,,6177457000000.0,6213925000000.0,7445802000000.0
Tổng tài sản,,,,7452949000000.0,,,,,,,,141865255000000.0,163433639000000.0,289193879000000.0
II. NGUỒN VỐN,,,,,,,,,,,,,,
1. Các khoản nợ Chính phủ và NHNN,,,,,,,,,,,,310737000000.0,1331519000000.0,1702874000000.0
2. Tiền gửi và vay các TCTD khác,,,,953304000000.0,,,,,,,,14796745000000.0,13538858000000.0,46281380000000.0
3. Tiền gửi của khách hàng,,,,2847453000000.0,,,,,,,,110984894000000.0,128275377000000.0,180276346000000.0
4. Các công cụ tài chính phái sinh và nợ tài chính khác,,,,,,,,,,,,,49120000000.0,
"5. Vốn tài trợ, ủy thác đầu tư, cho vay TCTD chịu rủi ro",,,,,,,,,,,,1107950000000.0,1121250000000.0,
6. Phát hành giấy tờ có giá,,,,,,,,,,,,4100000000000.0,6157131000000.0,36737629000000.0
7. Các khoản nợ khác,,,,205604000000.0,,,,,,,,2233044000000.0,3577126000000.0,7393773000000.0
Tổng nợ phải trả,,,,4006361000000.0,,,,,,,,133533370000000.0,154050381000000.0,272392002000000.0
8. Vốn và các quỹ,,,,3446588000000.0,,,,,,,,8331885000000.0,9383258000000.0,16801877000000.0
9. Lợi ích của cổ đông thiểu số,,,,,,,,,,,,,,
Tổng cộng nguồn vốn,,,,7452949000000.0,,,,,,,,141865255000000.0,163433639000000.0,289193879000000.0
Các khoản mục ghi nhớ,,,,,,,,,,,,,,
1. Thư tín dụng trả ngay,,,,,,,,,,,,,,
2. Thư tín dụng trả chậm,,,,,,,,,,,,,,
3. Bảo lãnh thanh toán,,,,,,,,,,,,,,
4. Bảo lãnh vay vốn,,,,,,,,,,,,,,
5. Bảo lãnh khác,,,,,,,,,,,,,,
6. Cam kết cho vay chưa giải ngân,,,,,,,,,,,,,,
