Trước Sau,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2021.0
I - TÀI SẢN NGẮN HẠN,,,6228570268479.0,2831854797011.0,4688668073128.0,6366260016716.0,3223900965471.0,4837002006608.0,4467395844501.0,6412052850650.0,10944974283833.0,,,
1. Tiền và các khoản tương đương tiền,,,2142293074621.0,1610984422666.0,2650001084717.0,2969211607544.0,1945764811547.0,1947090450986.0,1838619478462.0,1952651885005.0,1990410102161.0,,,
2. Các khoản đầu tư tài chính ngắn hạn,,,2667950986648.0,860476309199.0,1322333322462.0,2547214987361.0,869367192516.0,2097809872532.0,1560974883699.0,2189454760896.0,5019419743536.0,,,
3. Các khoản phải thu ngắn hạn,,,1394305183283.0,355126133083.0,709548355978.0,833140464747.0,397623486933.0,784596795412.0,1063757995727.0,2251215021177.0,3693497164753.0,,,
4. Hàng tồn kho,,,,,,,,,,,,,,
5. Tài sản ngắn hạn khác,,,24021023927.0,5267932063.0,6785309971.0,16692957064.0,11145474475.0,7504887678.0,4043486613.0,18731183572.0,241647273383.0,,,
II - TÀI SẢN DÀI HẠN,,,3133064052625.0,2788437724253.0,2388317348381.0,2426634549267.0,3283612233383.0,3143873895267.0,3237677670239.0,2502382615087.0,2452507120087.0,,,
1. Các khoản phải thu dài hạn,,,,,,,,,,,,,,
2. Tài sản cố định,,,110188258246.0,162829348745.0,163678835756.0,179887068428.0,165128640442.0,145252092780.0,135295186898.0,139466904286.0,131980403084.0,,,
3. Lợi thế thương mại,,,,,,,22445027022.0,,,,,,,
4. Bất động sản đầu tư,,,,,,33671559285.0,275387155603.0,269347115777.0,260803573480.0,252260031185.0,268409921032.0,,,
5. Các khoản đầu tư tài chính dài hạn,,,3004568928277.0,2606084826421.0,2181537032057.0,2159596487905.0,2772963610114.0,2646569834634.0,2766722057584.0,1994645599205.0,1961444584362.0,,,
6. Tài sản dài hạn khác,,,18306866102.0,19523549087.0,43101480568.0,53479433649.0,47687800202.0,82704852076.0,74856852277.0,116010080411.0,90672211609.0,,,
Tổng cộng tài sản,,,9361634321104.0,5620292521264.0,7076985421509.0,8792894565983.0,6507513198854.0,7980875901875.0,7705073514740.0,8914435465737.0,13397481403920.0,,,
I - NỢ PHẢI TRẢ,,,5312949625395.0,1805524935888.0,2227837369973.0,3260700650860.0,1350341790438.0,2705603684581.0,2379901087847.0,3140629721212.0,6669872389630.0,,,
1. Nợ ngắn hạn,,,4353003230496.0,1028899726225.0,1864616902228.0,3118393046643.0,1180434253286.0,2677707415060.0,2353917131753.0,3112710665552.0,5946595282205.0,,,
2. Nợ dài hạn,,,959946394899.0,776625209663.0,363220467745.0,142307604217.0,169907537152.0,27896269521.0,25983956094.0,27919055660.0,723277107425.0,,,
II - VỐN CHỦ SỞ HỮU,,,4048684695709.0,3814767585376.0,4849148051536.0,5459312028182.0,5080665298616.0,5191573047865.0,5242182121978.0,5690950098941.0,6727609014290.0,,,
1. Vốn chủ sở hữu,,,4048684695709.0,3814767585376.0,4818501330788.0,5459312028182.0,5080665298616.0,5191573047865.0,5242182121978.0,5690950098941.0,6727609014290.0,,,
2. Nguồn kinh phí và các quỹ khác,,,,,30646720748.0,,,,,,,,,
III - LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,,,,,,72881886941.0,76506109799.0,83699169429.0,82990304915.0,82855645584.0,,,,
Tổng cộng nguồn vốn,,,9361634321104.0,5620292521264.0,7076985421509.0,8792894565983.0,6507513198854.0,7980875901875.0,7705073514740.0,8914435465737.0,13397481403920.0,,,
